Class,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30
nonsuc,27.38276,27.164044827586206,26.906442857142867,26.006425925925935,26.58745384615385,26.966476000000004,27.008358333333337,26.84624347826087,26.13453636363636,25.07970952380953,25.949080000000002,25.937310526315787,26.649711111111113,27.132264705882356,26.5929375,26.363193333333335,24.513042857142857,26.15025384615384,27.21938333333333,27.148418181818183,28.236939999999997,27.615688888888887,25.351374999999997,24.447100000000002,22.3325,19.22614,20.65215,14.970433333333334,14.2992,18.6624
nonsuc,23.05510666666667,21.59639310344828,21.77611428571429,21.468633333333333,22.270961538461542,23.971212,22.892875000000004,22.34296956521739,21.701099999999997,19.695666666666664,19.79563,20.748736842105263,21.016711111111114,23.63379411764706,25.152774999999995,22.389026666666666,23.653285714285712,23.43953076923077,23.781333333333333,25.708954545454546,27.032600000000002,28.359122222222222,30.373400000000004,25.087000000000007,18.8008,21.52518,24.35935,27.143299999999996,40.4135,42.902499999999996
nonsuc,28.371736666666667,27.44347931034483,28.233371428571427,28.006777777777778,27.153292307692308,27.362767999999996,28.251579166666662,29.66732173913044,28.606550000000006,27.735790476190477,29.397875,29.48772105263158,28.83520555555556,28.953605882352946,29.4152,28.1221,27.632757142857145,28.070569230769234,28.480525,27.625299999999996,27.200030000000005,27.203544444444447,26.394250000000003,28.534085714285712,29.339466666666667,34.055580000000006,35.79485,34.218133333333334,33.09915,39.8895
nonsuc,28.196663333333337,28.465613793103454,28.16554642857144,28.224737037037045,28.092288461538462,28.341344000000003,28.27570000000001,28.149313043478262,28.84265909090909,27.208552380952387,28.841215,28.30207894736843,28.82291111111111,28.33035882352941,28.490393750000003,27.09995333333334,27.28159285714286,26.511884615384623,25.82716666666667,28.474781818181818,28.629760000000005,28.21075555555556,26.314062500000002,25.91877142857143,24.952450000000002,22.62422,21.921875,22.9507,22.203000000000003,13.0083
suc,27.59505333333333,26.408775862068964,27.454303571428568,27.770711111111105,26.828050000000005,27.995035999999995,29.36674583333334,29.174308695652172,28.672209090909096,29.86153333333334,29.234135,27.98174210526316,27.672983333333335,29.540152941176473,28.525268750000002,25.70654,26.077778571428574,28.165007692307697,25.539650000000005,24.149954545454545,24.598340000000004,23.67342222222222,20.21225,22.3992,23.773416666666666,23.96004,29.303975,35.38976666666667,38.49495,31.4244
nonsuc,25.66681333333333,25.52342413793103,27.222178571428568,27.884018518518516,26.445392307692302,26.427872,27.652258333333336,27.407330434782608,26.68261818181819,26.97818571428572,27.830714999999998,27.11894210526316,26.147716666666668,26.656223529411765,26.672250000000002,23.548720000000003,24.121807142857147,25.24073076923077,23.167950000000005,20.728863636363638,23.302690000000002,22.964777777777776,20.8904625,18.397100000000002,23.47926666666667,21.10362,19.14735,16.218533333333333,18.90255,36.7836
nonsuc,23.051046666666668,22.736599999999996,22.853296428571422,23.720977777777776,23.798200000000005,23.606875999999993,23.59629166666667,24.081439130434784,22.561568181818185,22.95030476190476,23.966085,23.824573684210524,24.734988888888893,22.62134705882353,23.995462500000006,23.593759999999996,24.244778571428572,21.96848461538461,21.18589166666667,22.35827272727273,24.42436,23.10653333333333,24.5439625,24.19647142857143,22.302083333333332,18.1054,18.635525,28.194733333333332,28.48455,21.6805
nonsuc,19.344100000000008,20.600727586206897,20.28243571428572,22.32268518518519,20.6352,22.030908,19.582625000000004,22.766730434782616,21.12865454545455,21.946652380952383,20.619719999999997,22.39912105263158,20.897033333333333,21.428888235294117,20.725187500000004,20.950786666666666,19.140428571428572,19.393984615384614,17.8813,18.790554545454544,20.695700000000002,16.75511111111111,15.886125,20.14831428571429,19.3742,17.267059999999997,15.790650000000003,15.5635,27.709200000000003,26.625600000000002
nonsuc,17.917633333333335,18.581834482758616,18.28974642857143,18.491381481481486,18.862169230769236,18.990668000000007,18.82467916666667,18.75962608695652,18.393886363636366,18.29439523809524,19.523645000000002,17.92183157894737,19.11571666666667,17.122670588235295,17.893231250000003,17.410559999999997,17.723178571428573,17.793061538461536,16.641716666666664,15.008781818181818,16.533590000000004,16.296244444444444,15.334237500000002,16.492414285714286,15.159966666666667,16.429080000000003,13.702675000000003,10.4044,10.486950000000002,9.9792
nonsuc,25.139786666666673,24.738482758620698,24.978164285714296,24.88311481481482,24.382634615384617,24.131528000000003,24.461225,24.478800000000003,24.376740909090913,25.48825714285714,25.954865000000005,25.89043684210527,26.22146666666667,26.05044705882353,24.99914375,23.636100000000006,23.66825,22.045384615384613,21.940133333333332,21.267918181818178,22.118360000000003,23.080877777777776,22.074825,21.84298571428571,22.55685,22.29152,22.406100000000002,20.219300000000004,18.748800000000003,14.2992
nonsuc,19.42972,18.143741379310352,18.917624999999997,19.095048148148148,18.750049999999998,18.837355999999996,18.769179166666664,18.464613043478263,19.784372727272725,20.00157142857143,18.65175,18.63137894736842,20.12418333333333,20.507123529411764,18.57680625,17.25488,16.90945,16.942384615384615,17.11240833333333,16.233927272727275,16.570990000000002,18.623966666666668,19.298325000000002,17.99737142857143,16.30378333333333,14.999160000000003,15.668975000000001,17.7621,14.633400000000002,6.421799999999999
nonsuc,19.076483333333332,19.978282758620693,19.576025000000005,19.878133333333334,20.109834615384614,19.656979999999997,19.856204166666668,19.703052173913044,20.16697727272727,20.730238095238096,19.983210000000003,20.863526315789475,19.652738888888887,19.58221764705883,20.535875,18.385146666666667,20.063057142857144,18.82136923076923,18.727841666666666,18.52210909090909,18.470760000000002,18.74028888888889,18.659625000000002,19.819885714285714,19.43995,19.236300000000004,20.366100000000003,19.2466,23.617800000000003,24.523200000000003
nonsuc,23.495123333333343,23.051006896551726,23.162771428571432,23.22405925925926,23.02247692307693,23.332884,24.444525,23.661543478260874,24.065913636363636,24.25854285714286,24.565595,24.14251578947368,23.92348888888889,23.20521176470588,22.793318750000005,22.081413333333337,22.004699999999996,21.878323076923074,19.935375000000004,19.28620909090909,18.17221,18.887911111111112,18.833637500000002,20.138357142857142,20.9399,20.313800000000004,20.539200000000005,17.111900000000002,13.93515,8.2698
nonsuc,24.19785666666667,24.49100000000001,24.422746428571436,25.064633333333333,24.94075384615385,25.077140000000004,25.393929166666677,24.569156521739135,24.259095454545456,24.39859047619047,23.757174999999997,23.373542105263155,24.291777777777778,25.402117647058823,25.405050000000003,23.490999999999996,22.446792857142857,23.011307692307692,23.719533333333334,24.224890909090906,23.68963,23.40802222222222,23.4679875,21.784628571428566,21.679683333333333,22.11156,19.245325,27.393433333333334,27.37455,37.0881
nonsuc,25.750403333333335,25.174896551724142,25.295225,26.17969259259259,25.7664,26.37904,27.546220833333333,26.842047826086958,26.429563636363643,26.119738095238095,27.499869999999998,25.943363157894744,27.470694444444444,27.95933529411765,26.6564375,24.29655333333334,22.849064285714288,22.877092307692312,21.899308333333334,22.541054545454543,22.03899,23.493611111111107,20.5697,20.701314285714286,19.898466666666668,21.1047,23.640425000000004,28.519833333333338,24.41775,14.2992
nonsuc,24.393456666666673,24.34600344827586,23.745435714285716,25.04364074074074,25.129276923076922,25.069336000000003,25.629304166666667,25.41372608695652,25.37374090909091,24.159171428571433,24.09606000000001,23.951347368421057,26.34408888888889,25.652605882352947,24.90354375,22.21072,21.929157142857147,22.280946153846156,21.498100000000004,21.93775454545455,22.571250000000003,23.753188888888886,22.310675000000003,18.39424285714286,18.561083333333336,19.62294,19.167025,21.353700000000003,16.4386,16.608900000000002
suc,24.44522666666667,24.660162068965516,23.953274999999998,25.31124074074074,25.414157692307693,25.353516,25.422045833333332,25.787560869565215,26.106031818181815,24.923623809523807,24.53405,23.87377894736843,26.038133333333334,25.30004117647059,25.201050000000002,22.266979999999997,22.70051428571429,22.965100000000003,21.892125000000004,21.50571818181818,21.39563,22.363822222222225,21.705575000000003,19.853785714285713,18.158333333333335,18.642460000000003,18.19465,20.5702,14.028000000000002,18.4728
nonsuc,24.47892333333334,24.549665517241387,24.921060714285716,24.804629629629634,23.41135384615384,23.412968000000006,24.4778625,24.898908695652175,23.954236363636358,25.072857142857142,26.348135000000003,26.258484210526316,26.193361111111116,26.80491176470588,25.969012499999998,23.48463333333333,23.093178571428574,23.48766153846154,22.473733333333332,21.89515454545455,24.00822,26.46001111111111,24.09175,24.441228571428578,28.312466666666666,27.9214,28.137225,29.1036,25.63035,44.0747
nonsuc,23.90826000000001,23.304227586206906,22.946071428571436,23.297174074074082,23.865342307692313,23.865223999999998,24.337991666666667,24.438965217391313,24.382950000000005,24.13072857142857,23.613594999999997,23.5228,23.582838888888887,24.13734705882353,23.67536875,22.07813333333333,21.246264285714286,22.09537692307692,21.2258,20.919609090909095,19.375660000000003,19.573455555555554,20.403125,20.419642857142858,21.102266666666665,19.02302,18.5939,16.719466666666666,14.4548,14.1603
nonsuc,25.076380000000004,24.776713793103447,24.773867857142864,22.97742962962964,23.342050000000004,24.169084,24.199487499999993,25.27584347826087,25.87675,25.604980952380952,25.781345000000005,25.97744210526316,24.834600000000002,25.31844117647059,24.83791875,23.814946666666675,23.490764285714288,22.77640769230769,21.739775000000005,20.12430909090909,20.26752,19.56057777777778,20.512612500000003,23.884957142857143,23.647800000000004,25.052880000000002,25.281000000000002,20.683600000000002,19.41015,14.2992
nonsuc,25.90372,25.74903103448276,26.195942857142857,25.003174074074078,25.67220769230769,26.181660000000008,25.958270833333334,25.958447826086957,24.90030909090909,24.17407142857143,25.136635000000002,24.78481052631579,25.114955555555557,26.518200000000004,25.737593750000006,24.11850666666667,24.958128571428574,24.634238461538466,25.02145833333333,25.525536363636363,26.547360000000005,25.154588888888888,24.29185,22.49712857142857,20.54688333333333,18.650700000000004,14.453175000000002,15.981833333333334,17.169850000000004,14.2992
nonsuc,27.110006666666663,26.82015517241379,26.68839642857143,24.54301851851852,27.085965384615392,27.148912,27.72755833333333,27.624708695652167,26.403477272727276,26.518842857142854,25.775564999999993,27.98581052631579,28.983261111111105,28.705635294117645,29.118862500000002,26.244353333333336,26.416021428571433,26.621807692307694,27.343175,30.856345454545455,29.573300000000007,29.85176666666667,28.797950000000004,28.892857142857146,30.700699999999998,32.222179999999994,40.4398,39.7729,41.43155,38.5008
nonsuc,25.733416666666667,25.226848275862075,24.86613571428572,25.74683703703704,24.98552307692308,24.94467600000001,24.762212500000004,25.302573913043478,25.18580454545455,24.715361904761906,24.698425,24.048931578947364,24.561688888888888,25.506188235294115,26.565231249999997,24.437786666666668,24.88809285714286,26.223515384615386,27.362650000000002,26.37758181818182,25.419099999999997,26.624299999999998,27.422462499999998,27.80417142857143,26.27166666666666,27.210700000000003,24.845875,23.07253333333333,19.322499999999998,21.6805
suc,23.61042666666667,23.194444827586207,24.21743214285714,23.680922222222225,23.105103846153845,22.740956,22.91462083333333,23.170878260869564,23.82462272727273,24.197761904761908,24.826175000000003,23.969094736842102,24.803827777777784,25.66967058823529,24.470325,22.474786666666663,22.83482857142857,23.612676923076926,22.857308333333332,23.05050909090909,23.8859,24.045077777777777,26.263437500000002,27.21407142857143,27.1681,26.76714,27.963225,25.4451,21.6432,26.3088
nonsuc,23.770300000000006,22.84701034482759,24.395332142857143,24.50646296296297,24.09318461538461,23.829524000000006,24.65065416666667,24.586491304347824,22.82029090909091,22.91054285714286,24.112284999999996,23.7244,22.637799999999995,23.99455882352941,24.887543749999992,23.610233333333333,23.480235714285715,24.955430769230766,24.723533333333332,24.120900000000002,24.21589,25.54296666666667,25.094900000000003,19.586885714285717,20.5467,23.56082,20.82595,23.257633333333334,24.43245,13.908299999999999
nonsuc,20.24254,21.991558620689656,21.640242857142855,22.46925185185185,22.129861538461544,24.121424,22.639875,22.304691304347823,23.508227272727275,22.409876190476187,22.99297,22.201042105263156,22.49613333333333,19.605164705882352,23.41205,18.415913333333332,21.838414285714286,20.48233846153846,20.297883333333335,18.557954545454546,19.18682,16.2128,18.18015,18.786728571428572,13.7256,13.244940000000003,15.722500000000002,17.644633333333335,16.608900000000002,51.69610000000001
nonsuc,18.655803333333335,18.03432413793103,19.58236071428571,20.0003,19.47731153846153,19.739867999999998,19.7678875,18.685817391304347,19.111063636363635,19.43154761904762,19.002529999999997,18.35095789473684,18.70973333333333,18.41811764705882,17.87125625,18.068726666666667,17.541435714285715,16.77026153846154,16.543308333333336,16.905290909090915,16.487589999999997,14.649955555555557,13.046850000000003,12.776971428571429,14.239099999999999,10.45298,9.210075,8.907200000000001,7.464049999999999,10.956100000000001
nonsuc,26.83484333333333,26.591282758620693,25.765571428571427,25.34656666666667,24.31823076923077,26.16862400000001,25.86316249999999,25.951278260869568,27.03432727272727,27.223638095238098,27.85972,28.7832,29.268938888888883,27.97864117647059,28.22414375,25.784913333333336,24.715899999999998,23.64249230769231,24.536033333333332,23.055745454545455,24.381819999999998,24.356433333333335,25.6385875,25.246728571428573,28.977999999999998,32.284040000000005,33.845175,32.80073333333333,30.6327,24.0909
suc,24.77344666666666,24.830227586206895,25.46754642857143,25.100088888888894,24.91780384615384,24.893216000000006,25.59841666666667,25.304121739130434,24.132581818181816,24.64995238095238,25.203079999999996,25.60571052631579,24.684816666666663,26.077682352941178,26.857031250000002,23.660946666666664,24.511264285714287,24.846084615384616,23.451066666666666,23.429272727272725,24.06778,24.170233333333336,23.282912500000002,20.456799999999998,22.342916666666667,22.13044,22.483425000000004,22.12516666666667,25.6622,26.0928
nonsuc,25.882569999999998,25.70079310344828,26.07028214285714,28.514137037037035,27.86681153846154,27.386243999999998,27.264675,28.403295652173924,27.381363636363634,28.240623809523814,27.59056,25.946631578947372,26.165438888888886,27.474976470588235,27.869212499999996,23.71626666666667,23.636935714285716,25.745530769230772,25.817158333333335,24.288036363636362,21.315150000000003,22.777055555555553,21.52345,20.789571428571428,20.265733333333333,20.09982,17.234,23.341966666666668,22.01375,37.0252
nonsuc,30.27434666666667,29.093472413793105,29.166132142857148,29.87620370370371,29.769953846153847,29.191152000000002,28.769291666666664,29.19075652173913,29.15755,29.836776190476193,29.770625000000003,28.325557894736843,28.40797777777778,30.534470588235294,31.496087499999994,29.214106666666666,30.223471428571422,32.30094615384615,32.983025,32.954981818181814,31.547109999999996,33.262388888888886,33.5613125,34.620014285714284,36.14105,36.54954,37.0649,42.29116666666667,39.9953,39.8895
nonsuc,24.58451666666667,24.772658620689654,25.146432142857147,25.441037037037034,25.474376923076925,25.275376000000005,25.87979583333333,25.706726086956518,25.170536363636362,25.048714285714283,25.951189999999997,24.691121052631576,25.194205555555556,25.93684705882353,26.99198125,24.265426666666663,22.98146428571428,25.127876923076922,26.014674999999997,25.423727272727277,24.426480000000005,26.319366666666667,22.570325,24.893571428571427,24.2765,24.8553,26.106449999999995,23.85183333333333,28.70865,37.073
nonsuc,25.801886666666668,26.619334482758628,27.15902142857143,27.194607407407407,26.72907692307692,26.578808,27.00889583333334,26.318995652173918,26.592509090909097,26.997152380952382,27.398915,27.833031578947374,26.85004444444445,26.569805882352938,27.56993125,24.868826666666667,24.77746428571428,24.13974615384615,24.506991666666668,22.84640909090909,22.27791,21.31732222222222,23.816399999999998,20.703185714285716,20.995783333333335,22.348879999999998,17.80805,16.598733333333332,18.47845,39.562
nonsuc,26.35445333333333,26.022713793103456,25.728299999999997,25.558992592592592,26.18807307692307,26.34746,26.771037500000002,27.148817391304352,26.70632727272728,26.691619047619053,27.38617,28.027268421052632,27.502327777777776,26.723758823529412,26.54276875,24.918986666666665,23.43333571428572,22.25749230769231,23.08175,21.692036363636362,21.91959,19.85176666666667,19.979737500000002,20.032128571428576,19.963,23.117259999999998,26.16325,26.549466666666664,21.144550000000002,11.1888
nonsuc,25.103060000000003,25.506906896551726,25.03126428571429,25.24124814814815,25.924630769230767,26.091731999999993,26.173758333333335,25.618447826086964,25.655327272727273,26.514142857142865,26.576190000000004,26.292257894736846,26.794511111111117,24.797541176470585,25.233487500000003,23.54354,21.531314285714284,21.015376923076925,19.361016666666664,20.282736363636364,20.7357,22.008533333333332,20.661125,16.868214285714284,18.012800000000002,18.34212,17.949,19.3899,14.859599999999999,5.9536
nonsuc,24.701726666666673,24.4383551724138,24.831607142857145,24.996577777777784,25.67823076923077,25.014580000000002,24.8540625,24.770560869565223,25.01405909090909,25.050828571428568,25.155235,25.13286842105263,24.464883333333333,24.983841176470587,24.92529375,24.29894,22.32225,23.160946153846155,24.271825000000003,23.940136363636363,23.771520000000002,22.5656,21.3555,23.77067142857143,22.232249999999997,19.6488,19.461825,14.644800000000002,16.977600000000002,16.977600000000002
suc,22.808500000000013,22.42351379310346,22.56086071428572,22.602285185185195,22.670315384615396,22.81973200000001,22.901745833333337,23.784600000000005,23.166195454545452,23.435499999999998,23.222435,23.214684210526315,22.90511111111111,24.460364705882352,23.500368749999996,21.43056,21.015557142857144,21.428284615384612,21.092299999999998,20.875663636363637,19.70094,21.3272,20.64015,20.641414285714287,21.35145,22.730520000000002,21.0408,20.4874,20.436,15.1305
nonsuc,24.85372333333333,24.614403448275866,24.083564285714292,24.057259259259258,23.77979230769231,23.499272,23.389349999999997,24.119730434782607,24.74326818181818,25.672661904761906,26.030315,25.53028947368421,26.81737222222222,27.135876470588233,26.0860875,23.820586666666664,22.861421428571425,22.215684615384614,23.009516666666666,22.382927272727276,22.749380000000002,25.177411111111116,26.1043125,28.839599999999997,27.11815,28.51812,28.499275,29.96213333333333,26.5524,37.3317
nonsuc,23.231313333333333,22.89573103448276,23.605971428571426,23.55698888888889,22.246115384615386,21.598432000000003,24.294624999999996,22.656734782608698,23.245518181818184,24.670880952380955,25.745299999999993,24.21071578947369,23.861794444444445,27.403723529411756,24.06100625,22.174426666666665,22.512107142857143,22.80950769230769,21.849766666666667,19.69058181818182,22.713599999999996,21.483544444444444,22.6616625,24.156214285714288,27.099383333333332,26.724020000000003,25.586425,30.514,27.2892,21.104100000000003
nonsuc,22.219406666666668,22.165599999999998,22.82255714285714,22.331218518518515,21.450100000000003,21.884475999999996,22.340016666666667,22.543286956521737,22.499890909090908,22.431252380952383,23.43034,23.03871052631579,23.514744444444446,23.28739411764706,22.691075,21.78663333333333,21.891735714285716,21.06606153846154,20.393241666666665,21.33179090909091,22.585050000000003,21.733111111111114,22.5723,23.86637142857143,23.730866666666667,23.45916,23.4579,21.350466666666666,16.56775,20.1579
nonsuc,23.27406000000001,23.046127586206907,23.853114285714295,23.946314814814823,23.92581923076924,24.750428000000007,23.470387500000005,24.24103913043479,25.24667727272728,23.19889047619048,24.42754,25.068636842105263,24.111505555555553,24.515635294117647,25.04685625,22.10776666666667,23.104678571428572,22.383484615384614,21.438641666666665,21.95535454545455,24.03972,21.309133333333335,21.722787500000003,21.374071428571426,22.021983333333335,24.366560000000003,21.592250000000003,20.45246666666667,23.269650000000002,31.8372
nonsuc,29.857900000000004,29.064662068965518,28.781246428571432,27.95654814814815,28.129126923076928,28.223048,28.214737500000012,28.87865652173914,29.41225454545454,29.12497619047619,29.642125000000004,30.049926315789477,30.06280555555556,30.693564705882356,29.65708125,27.729640000000003,28.06011428571429,27.900592307692307,27.381075000000006,27.730627272727272,26.60435,26.76192222222222,27.8097875,28.61041428571429,30.1519,31.71564,30.241349999999997,28.095133333333333,25.741500000000002,15.4449
nonsuc,29.337319999999995,28.430865517241383,27.96961785714286,27.326796296296298,28.068953846153843,28.550264,28.391533333333342,28.73699565217392,28.49278181818182,28.71284761904763,29.33521000000001,29.83292105263157,30.80717222222222,31.077364705882353,29.299612500000006,27.453693333333337,26.434292857142857,26.407053846153847,27.120308333333327,27.55581818181818,27.555259999999997,27.46642222222222,26.913537499999997,26.931842857142858,27.589249999999996,30.887199999999996,33.011625,32.2181,29.6095,22.2438
nonsuc,24.734563333333334,24.825844827586213,26.230539285714286,24.263340740740734,24.752838461538463,25.87372,25.464383333333334,25.14767391304348,26.389222727272728,24.969533333333338,25.330930000000002,26.27347368421053,25.637722222222227,26.43042352941177,27.248881249999997,24.900113333333334,24.01465,27.009784615384618,25.914833333333334,24.433809090909094,27.16335,25.293688888888894,22.62675,27.8004,25.514666666666667,26.091040000000003,34.562850000000005,29.130066666666664,30.587400000000002,38.6103
nonsuc,27.58530666666667,27.70508620689656,27.672353571428573,26.178537037037035,26.95121153846154,26.24643200000001,27.322887499999997,28.00356521739131,28.512840909090915,29.314895238095243,28.24682500000001,29.281931578947372,27.392555555555557,27.670241176470594,29.582175,27.07632000000001,28.61637142857143,27.346092307692306,26.516525000000005,26.630081818181818,25.185530000000004,26.398922222222225,26.311925000000002,30.24924285714286,32.18956666666667,33.11746,36.6938,31.20376666666667,31.4816,37.0252
nonsuc,26.56001333333334,26.144617241379304,26.009617857142853,26.14702222222222,27.23878846153847,27.554632,27.57009166666667,27.119752173913042,27.71799545454546,27.70314761904762,27.622205000000008,27.924631578947373,27.99042222222223,27.617747058823532,27.491525000000006,26.23244,24.56135,22.43052307692308,21.73936666666667,21.82210909090909,22.716199999999997,22.392411111111112,23.283575,21.718142857142855,22.19745,18.865700000000004,23.566000000000003,27.822933333333335,24.355,37.1004
nonsuc,25.21538333333334,24.798248275862065,25.852271428571424,25.470188888888885,25.502619230769238,26.544628,27.01172500000001,26.269843478260867,26.07274090909091,25.991347619047616,25.198160000000005,25.548,26.12738888888889,25.557417647058823,24.774843750000002,23.53953333333333,21.509214285714283,20.738030769230768,21.895825,21.024872727272726,19.897970000000004,20.012844444444447,18.665850000000002,15.928071428571428,18.94095,18.68168,14.62735,18.247200000000003,20.2821,14.1603
nonsuc,23.237496666666665,22.77194137931035,22.6065,21.47360740740741,22.691576923076923,22.618955999999997,21.53802916666667,21.442173913043483,22.36463181818182,23.04575714285714,25.164799999999996,25.182747368421058,24.12122222222222,23.26618823529412,24.046912499999998,22.725640000000002,22.759178571428574,22.44455384615384,21.35535,20.59657272727273,22.95182,25.132633333333338,26.075537500000003,30.11294285714286,25.37218333333334,28.82082000000001,30.1353,24.3612,28.6853,23.798900000000003
nonsuc,23.61279666666666,22.489306896551724,22.472325,21.115614814814812,22.583573076923077,23.494643999999997,22.075829166666665,22.69283913043478,22.946863636363638,21.535466666666668,23.932419999999997,23.87205789473684,23.050516666666667,24.057523529411764,22.390131250000003,21.638986666666664,22.409357142857147,21.248853846153846,22.225525,25.265463636363634,25.010490000000004,23.29862222222222,22.2321375,21.116857142857146,23.47163333333333,26.66726,26.6563,22.094533333333334,14.442049999999998,5.9829
nonsuc,27.789150000000003,27.54733448275862,26.600192857142854,26.66330740740741,26.433523076923077,26.465992,26.416679166666672,26.89927391304348,26.94838636363637,26.987247619047622,26.780600000000003,27.583073684210518,28.265700000000002,28.506123529411767,27.557487499999997,26.21698,26.159114285714285,26.41667692307692,25.037425000000002,25.293263636363637,25.490460000000002,26.812088888888887,27.14105,26.77025714285714,28.850849999999998,27.9338,30.167274999999997,26.871199999999998,22.1065,18.4728
nonsuc,25.83136000000001,25.35163448275863,25.19803571428572,26.09782222222222,26.575592307692318,27.277536,27.070850000000007,26.987826086956527,27.138027272727285,26.0069380952381,25.643910000000005,26.552526315789475,26.744555555555554,26.966158823529412,25.438031250000005,23.536446666666667,22.498614285714286,23.166576923076924,21.37074166666667,20.937254545454547,22.018990000000002,20.998288888888894,19.8659875,16.977485714285713,16.29305,15.833380000000002,22.033125000000002,20.878566666666668,22.680000000000003,18.6624
nonsuc,27.59932,26.152106896551725,26.21735357142857,26.458825925925925,28.242311538461536,28.488972000000004,27.40574166666667,27.838730434782605,29.001454545454543,28.980980952380953,28.266839999999995,29.08961578947368,28.23681666666667,28.983758823529413,28.766662500000002,26.268720000000005,26.090957142857143,27.484338461538456,24.56941666666667,22.627363636363636,22.736209999999996,23.506133333333334,24.80375,23.752728571428573,18.764466666666667,21.07908,29.992975,38.687000000000005,45.7928,47.094500000000004
nonsuc,26.139503333333337,25.93655172413794,26.554632142857145,25.66615555555556,26.339830769230762,26.136324000000005,26.063237500000003,27.02696956521739,28.021081818181816,27.19807142857143,25.734395,27.097284210526308,26.003372222222225,25.259100000000004,25.943393750000006,23.73011333333334,24.366957142857142,23.870246153846157,20.98815833333333,20.000554545454545,19.75618,19.02588888888889,18.957337499999998,21.040485714285715,20.891700000000004,19.91482,20.92725,14.762,13.31685,16.977600000000002
nonsuc,28.402073333333338,28.02616206896551,27.761096428571438,28.331092592592594,28.597419230769226,28.642500000000005,29.168116666666663,28.688895652173915,27.469281818181813,28.57734285714286,28.051185000000004,27.7655,28.582205555555554,29.20741764705882,29.991725,27.314153333333334,27.778142857142857,28.24670769230769,28.72814166666667,29.395800000000005,30.04912,28.670066666666667,27.394775000000006,25.614528571428572,28.39476666666667,27.734140000000004,29.441125,31.8599,29.991,26.0928
nonsuc,23.93403333333333,22.51849655172414,22.26175714285714,21.11156296296296,21.122453846153842,21.538287999999998,22.044341666666664,22.229713043478256,22.706213636363632,21.706571428571426,22.563644999999998,24.059710526315786,23.562149999999995,23.970382352941176,24.086518749999996,22.63408666666667,21.217192857142855,21.981530769230766,22.943166666666666,23.316336363636363,24.797649999999997,25.202444444444446,26.55595,28.663342857142855,28.052216666666666,30.747659999999996,33.00615,29.710733333333327,24.167450000000002,14.2992
nonsuc,23.46904333333333,22.530465517241385,22.445975000000004,22.188474074074083,22.211880769230774,21.477468,22.296725000000006,23.014060869565217,24.119781818181817,24.361466666666665,24.17539,25.388099999999998,24.782955555555553,24.655752941176473,24.146562499999998,22.901813333333333,23.708292857142858,21.41589230769231,19.442016666666664,19.010972727272726,18.983600000000003,19.278177777777778,19.897887500000003,22.42005714285715,24.416733333333337,26.3707,29.234825,31.3074,33.189600000000006,24.451200000000004
nonsuc,26.431593333333332,26.141348275862068,26.122925000000006,27.16044444444445,25.737638461538463,26.247824,27.634800000000002,26.99767826086957,26.626227272727274,26.309290476190487,27.41058,24.88404210526316,25.769577777777776,26.040499999999998,26.703393749999996,24.852126666666663,25.841428571428565,25.33443076923077,23.17845,22.490809090909092,23.6809,23.60075555555556,23.446662500000006,25.72107142857143,25.43801666666667,21.31608,16.541725,19.506933333333333,22.1108,20.4227
nonsuc,26.03589333333333,25.85123103448276,25.176425000000002,26.090255555555558,25.885938461538466,27.255864000000003,28.557595833333334,27.64258260869565,26.958995454545455,25.971114285714286,26.748334999999997,25.23216842105263,26.712716666666665,26.16855882352941,25.583843749999996,24.009819999999998,23.19475714285714,22.191446153846154,20.829674999999998,21.926063636363633,21.749730000000003,20.691722222222225,17.91405,18.436757142857143,16.965400000000002,17.50864,19.425125,21.354300000000006,18.3264,9.0783
nonsuc,28.60523333333334,28.129758620689657,28.299757142857143,27.735596296296304,28.065696153846147,28.9226,28.563149999999997,28.266356521739127,27.953359090909093,26.49481904761905,26.756865000000005,27.32251052631579,28.252722222222225,29.95088823529412,29.39589375,27.83745333333333,26.43219285714286,27.293215384615387,28.012883333333335,29.276018181818184,30.832320000000003,30.728133333333332,29.114124999999998,28.4415,27.813299999999998,23.750580000000003,24.670500000000004,26.874800000000004,31.30875,18.2952
suc,28.450160000000004,27.699227586206902,28.47538928571429,28.01020740740741,29.064799999999998,30.257076,29.08324166666667,30.087213043478272,30.41149545454546,29.796823809523808,30.268790000000003,30.38382105263158,29.41674444444445,28.963182352941185,29.772187500000005,27.68219333333333,26.443714285714286,28.300646153846156,25.55400833333333,22.81639090909091,25.360689999999998,24.885066666666667,24.2835375,24.243671428571425,18.95991666666667,23.409219999999998,30.80325,32.228899999999996,37.051950000000005,48.2328
